onset	duration	recall_transcript
525.6	19.0	She complains that it’s um unambitious and something else and then the customer service rep totally understands and acknowledges that this is a common malfunction in this line.
544.6	9.0	So um she’s um you know she’s asked if she wants to upgrade to another model.
552.6	9.0	She says yes, and now that she specifies the things that she wants, like a sportier model, and you know making it sound like it’s a car.
561.6	9.0	Maybe like a masseuse rock climber, rock climbing masseuse, um not facial hair, but just maybe a five o’clock shadow.
569.6	2.0	She says all these things.
570.6	14.0	And then a little while later, Prometheus robotics people, delivery people come by, it's actually like two remarkably similar looking women deliver it, probably also robots.
585.6	18.0	And then wrapped totally in plastic wrap, we see um this new guy um, the sportier model, come in and replace the now like decommissioned you know robot man at the table.
603.6	8.0	And uh we uh as they’re wheeling him out, she goes over and asks them to stop for a moment.
610.6	11.0	She kisses him on the lips um and removes the wedding ring and then puts the wedding band on the new guy and switches the new guy on.
620.6	13.0	And then he is sort of uh boots up for a second, and then places the napkin on his lap and then it’s almost as if they’re picking up exactly where they left off, where she left off with the other guy.
633.6	5.0	I’m guessing the memories come in there too.
638.6	17.0	And uh he mentions that the asparagus is very tender, and then volunteers himself that it’s supposed to be an aphrodisiac, and then she says, she gets to ask, well who says that?
654.6	3.0	And then he repeats what she previously said.
656.6	11.0	And then he actually echoes what the other man robot had said, like in asking her how her day was, but then he follows it up by giving her a massage.
667.6	10.0	So she starts to tell the story of her day, which included going into town to get some of the things for tonight, and a light lunch with Anna,
676.6	10.0	and then because it was her anniversary, she decides to treat herself and he’s now in a position to switch her off, which he does.
685.6	9.0	And um now she is switched off, and this is the big revelatory moment, because we realize that she too was a robot!
694.6	10.0	And then so he goes over to the um couch and turns on the TV and then that clip ends.
703.6	2.0	Um
704.6	15.0	alright then there’s one that takes place um in, it’s one of those sort of like similar thematic, I don’t know, it’s sort of eerie as well.
718.6	8.0	It has a man who um is, it’s called the Prisoner? Yeah.
726.6	11.0	He’s in this cafe area and asks a woman server um you know where he is?
736.6	3.0	And she says that he’s in the village.
739.6	4.0	And then she observes that he must not be from around here.
743.6	11.0	And then um he tries to ask for more specific information, but then she doesn’t give that, so he asks where the nearest phone is.
753.6	5.0	And then she’s like, well we don’t have a phone, um but there’s a phone box around the corner
759.6	5.0	and then the operator requires that he have a number in order to make a call, and so he doesn’t have a number, so he’s unable to make a call.
766.6	14.0	Um and then he’s walking through town, and um there’s like a visitor center kiosk thing, pushes a button for a taxi, and then immediately a taxi appears, where a woman pulls up.
779.6	17.0	And because it’s kind of an old-timey movie, I guess I was a little bit surprised that they cast like an Asian woman as this taxi driver in this like old-timey western movie in which um 
796.6	6.0	she’s wearing all stripes and then she um greets him French, and then switches to English.
802.6	12.0	He asks her why she started in French, and she says well it’s the common language, um and she says that I thought maybe you were um Polish or Czech.
814.6	8.0	Um why would you think that, well she responds because the village is you know very cosmopolitan, you never know who you might meet.
822.6	13.0	Um and you know she also mentions that this is only a local service, she can’t actually take him beyond the village, um and he just asks her to take him as far as possible.
834.6	9.0	And they arrive as far as she can go, and then she requests payment of two units.
842.6	2.0	Two units?
844.6	2.0	Two credit units.
845.6	4.0	And then his bewildered expression.
849.6	9.0	He tells her like well you know he doesn’t know what’s going on so she just smiles and says that he can pay her next time.
857.6	2.0	She drives off.
859.6	18.0	He’s walking around and then he goes to a general store, where there’s a woman picking up some groceries, and then the grocer um asks the woman to help herself to a pineapple, which she then does, and then she takes her shopping, and leaves the store.
876.6	6.0	And he has this like particular way of um saying goodbye to customers.
882.6	15.0	Um and then um he asks the man, you know what he can do for him, and the man asks for a map, the map of the area.
896.6	5.0	And the man says black and white or color?
901.6	2.0	And then man says, it doesn’t matter, just a map.
903.6	13.0	So the grocer um, the general store manager, he gets a black and white map out and then as the man rushes to open it up,
917.6	16.0	he notices that like it's the way that a map would be labeled if it were a made up fantasy game world, like um very, very provincial, generic labels, for everything.
932.6	6.0	Like the mountains, the mountains, the mountains, is how all the mountains are labeled.
937.6	9.0	The village and lawn, like there’s a lawn in the village and it’s just labeled lawn.
945.6	6.0	Um and the man asks for maybe a larger map.
951.6	8.0	And then the man, um and then the grocer um general store manager brings out the color map, and it is indeed larger.
958.6	5.0	There’s more paper involved, and it’s in color, but it’s basically the same.
963.6	2.0	It depicts the same area.
965.6	13.0	And then the man asks for a map that covers more area and then the general store manager says that that's not possible, they’re just not in demand, there’s only a map of the village.
977.6	3.0	And the man walks out um.
980.6	9.0	And yeah he seems to be trapped in this village.
991.6	7.0	And then there’s a um I think it was entitled, Catch me if you can?
998.6	7.0	Um and this one stars Leonardo di Caprio and Tom Hanks.
1006.6	11.0	It comes out with the scene from like a game show with three men who all profess to be the same man, um but clearly only one of them is.
1017.6	20.0	And then the game show host tells the story of the assorted past of criminal acts and wrongdoing that this man in this military uniform had committed in this previous life and then they all take their seats.
1036.6	13.0	And then some kind of judge starts asking them questions, presumably to get more information about which of the three men is actually Abignail.
1050.6	14.0	And um she gets to the second man, who happens to be Leonardo di Caprio’s character, and he answers a question about whether, um you know who finally caught him.
1064.6	5.0	And it’s the Tom Hanks’ character, I don’t remember the name.
1070.6	8.0	And we cut to Marseilles, France, I guess the day that he’s tracked down finally.
1078.6	10.0	And Tom Hanks is trying to communicate with the French authorities for holding Leonardo di Caprio’s character in confinement.
1087.6	17.0	And um uh Tom Hank is granted access to speak to di Caprio um who is like clearly in bad shape, coughing, terrible cough, very ragged.
1104.6	2.0	He’s very ill.
1106.6	14.0	And um, Tom Hanks starts to read from the declaration of human rights, and there’s a lot to get through.
1120.6	13.0	But then all of sudden Leonardo di Caprio keels over and then is unresponsive, so Tom Hanks’ character shouts for a doctor, that he needs a doctor.
1132.6	21.0	And then they bring him over um to the, they bring over di Caprio to like the hospital ward, whereupon the police, the French authorities wash their hands, and Tom Hanks demands that the doctor come, and the French authorities reply that the doctor will come tomorrow.
1152.6	9.0	And then Tom Hanks says, well if he dies here, I’m holding you responsible.
1161.6	4.0	And they turn back and then the bed is empty.
1164.6	3.0	So di Caprio must have made a run for it.
1169.6	13.0	And um all the prisoners are hitting the rails because they you know, there's supposed to be, there’s like a break, someone might be free, gone free.
1181.6	11.0	And then di Caprio he’s running, he’s running, he’s running, he’s slowing down, he’s coughing, he’s on his knees, he’s crawling, he’s coughing.
1192.6	11.0	Finally like the whole entourage of un-imprisoned people show up and they go and catch up to him.
1202.6	19.0	And French authority personel person holds a gun to his head, so di Caprio stops, and then flips over and then says to the Tom Hanks character, “All right, let’s go home,” where I guess he’s gonna face charges.
1244.6	4.0	There’s one called Keith Reynolds.
1247.6	13.0	Um so it’s part of an animated cartoonish one, Keith Reynolds, it’s all sort of kind of comic strip-y, cartoonish feel.
1259.6	11.0	Um he’s this like blue figure, who he’s walking into work, and he’s super confident because today is promotion day.
1269.6	15.0	He’s been working, he's the most senior junior person analyst or something like that in the firm, so he’s pretty sure that this year’s his year, he’s going to be promoted and then when he’s promoted, this woman Sarah that he has a crush on, will finally like him.
1285.6	5.0	And then we’re introduced to various other people in the office building.
1289.6	6.0	Um he always offers Sarah a cup of coffee, which she never wants.
1294.6	3.0	This is all told through a voiceover.
1297.6	16.0	Um and then she dumps the coffee out, which um lands on like a window washer who falls off, and then somebody on another floor notices that someone’s just falling, and calls for an ambulance.
1314.6	16.0	And in any case, Keith Reynolds is um in the elevator where he sees the reflection on the shiny inside surface of the elevator, riding up to where he’s gonna chat with his boss.
1331.6	12.0	And then Patrick Reynolds, who we learn is his rival, has just come from that, and is feeling pretty good, because he’s heard some good news.
1343.6	7.0	And then Patrick Reynolds is heading down to tell his special someone, Sarah.
1350.6	19.0	And then Keith Reynolds goes to the office to hear that he’s been promoted, but is sorely disappointed of course to hear that he has not, so he isn’t feeling so good.
1368.6	4.0	He gets in the elevator again and then comes back down to the fourth floor.
1372.6	10.0	And then when the elevator opens, he sees Keith Reynolds, uh sorry, he sees Patrick Campbell, and Sarah kissing.
1381.6	5.0	And this is just the worst thing.
1386.6	31.0	So Patrick Reynolds comes into the elevator and then Keith Reynolds is feeling violent, and utters three words that we don’t learn the identity of, but it provokes a fight between them, and physical blows fall and yeah, Keith Reynolds kills Patrick Campbell.
1416.6	4.0	And so there’s this kind of like a bloody cartoons in the elevator.
1420.6	7.0	And then knowing that there’s blood all over the elevator, Keith Reynolds, all of this is calmly delivered in the voiceover.
1426.6	16.0	Keith Reynolds pulls Patrick onto one of the floors, um and then decides to pull him down the stairs instead of being exposed with the elevator, because someone has seemingly pointed, nobody likes a murderer.
1441.6	12.0	Um and then there’s another woman who’s on a lower floor who just wants to go all the way up to the seventh floor to wash her hands because it has the nice soap dispenser.
1452.6	10.0	So she takes the stairs, encounters Keith Reynolds and Patrick, bloody Patrick on the stairwell, and then faints.
1461.6	12.0	So then she’s now bloody too, and then Keith Reynolds proceeds, tries not to bump into her, and then he arrives on the fourth floor.
1472.6	9.0	Sarah sees them, and she faints too, and then he decides, okay wow, there’s you know.
1480.6	11.0	He hopes for a moment that she’ll just run into his arms and then tell him that she likes him just the way he is, but that does not happen.
1490.6	2.0	She faints.
1491.6	12.0	And he notices that there’s conveniently a ladder propped outside, so he pulls Patrick to the windowsill and throws him out, and then he climbs onto the um elevator.
1503.6	13.0	And then he muses for a while as he’s just balanced on these like stilts, oh sorry, this ladder, and um he notices a man he’s never noticed before.
1515.6	7.0	Um the man who mops the floor in the office building.
1521.6	10.0	And then they lock gazes and then Keith Reynolds thinks about how um you know lots of people want the same things.
1530.6	9.0	You know, nice job, beautiful wife, you know this kind of pursuit of happiness thing, he muses about this.
1539.6	11.0	And um the man who mops the floor thinks about how he’s never seen such unusual sights, seeing Keith Reynolds just balancing there.
1550.6	2.0	And the clip ends.
1570.6	2.0	Okay I’m done.
