onset	duration	recall_transcript
1186.5	5.0	You see a man standing on a street corner at a bus stop.
1191.5	1.0	This is a very hot day.
1192.5	7.0	He's sweating, and he has a carton of ice cream in a plastic bag he's holding.
1199.5	12.0	He’s listening to his headphones waiting for the bus, when there is at the side of the frame an SUV stopped outside of a pay telephone.
1211.5	12.0	A woman gets out and attempts to use the phone, is frustrated, smashes the phone back in the terminal.
1223.5	5.0	She approaches the man at the bus stop, asking if she could use his phone.
1228.5	4.0	She's very arrogant.
1233.5	7.0	He complies, and she gets a few steps away and makes a phone call.
1244.5	11.0	She's very distraught and seems to be angry with the person she's speaking to and asking about another person’s welfare.
1259.5	4.0	She smashes the phone against the ground, 
1268.5	11.0	and the man at the bus stop remarks that it is broken, and asks if he could have maybe sixty dollars to help replace it.
1282.5	3.0	She pays him no attention.
1293.5	4.0	A second vehicle arrives and parks under a bridge.
1304.5	10.0	A man exits, and this seems to be the person whom the woman was waiting for or speaking to earlier on the phone.
1322.5	14.0	The man at the bus stop recognizes the man in the car as a magician named Aldini, who often performs at a local casino and recognizes the woman as his assistant.
1343.5	7.0	The assistant goes to the trunk of Aldini’s car and opens it.
1350.5	12.0	We cannot see what she sees, but she appears very distraught by what she sees in the trunk of the car, and she pulls a gun on Aldini, who produces one of his own.
1365.5	3.0	The assistant fires into the air.
1386.5	20.0	While the assistant was inspecting the trunk of the car, Aldini performed a kind of spell over the bus stop man, which at first seemed to hypnotize him, causing him to lose consciousness, 
1405.5	5.0	and then upon wakening, seemed to believe that he was a dog, 
1413.5	8.0	and he laps at the melted ice cream that had spilled from his bag earlier.
1432.5	11.0	Aldini and his assistant are both at a stand-off, and each shoots the other.
1449.5	9.0	The man from the bus stop, who is now behaving as if he were a dog, begins to crawl down the street.
1459.5	12.0	And then we see a second person as a dog, a woman who possibly was in the trunk of Aldini’s car,
1475.5	3.0	and then they go together as dogs.
1512.5	14.0	I can’t remember the title of an animated sequence, which was done entirely in the profile of a multi-story office building.
1535.5	6.0	I believe it was called Philip Reynolds, after the main character.
1548.5	8.0	Philip Reynolds has worked in the office for 8 years, and today he is expecting a promotion.
1567.5	14.0	He first takes the elevator up to an employee’s lounge, where every day he offers a cup of coffee to his coworker Sara, who every day refuses.
1581.5	15.0	And today she tosses the coffee out the window, which seems to hit a window washer in the face and cause him to fall.
1607.5	7.0	And while this is happening, another employee at the company, possibly Philip’s rival, 
1621.5	3.0	his last name is Campbell, 
1633.5	10.0	has received a promotion of his own, possibly the one that Philip was waiting for.
1670.5	6.0	Campbell goes to tell Sara the news of his promotion.
1676.5	5.0	She's pleased, and they're kissing in the employee’s lounge.
1680.5	18.0	Meanwhile, Philip has discovered that he has not been promoted, and he goes back downstairs to the lounge to discover Campbell and Sara kissing.
1699.5	6.0	Campbell goes onto the elevator.
1727.5	4.0	And Reynolds kills Campbell in the elevator,
1736.5	12.0	later dragging him out to one of the upper floors, and dragging his body down the stairs.
1760.5	10.0	They soon find another employee who’s taken the stairs, rather than the elevator, as part of her New Year’s resolution, and she faints,  
1782.5	13.0	and Reynolds finally has the idea to use the ladder he had earlier seen against the outside of the building and exit with Campbell’s body.
1805.5	15.0	I believe Campbell’s body falls to the ground, and when Reynolds goes out the window onto the ladder, the ladder begins to sway.
1837.5	18.0	And Reynolds is face-to-face with a janitor whom he had never seen before, and he reflects that most people, like him, share the same desires and ambitions.
1879.5	2.0	Post-It Love.
1890.5	9.0	There is a young man and a young woman working in an office, making copies in copy machines on either side of a partition.
1912.5	17.0	They notice each other, and when the young man returns to his desk, he opens a blue folder, and finds inside post-it notes in the shape of a smiley face.
1936.5	5.0	He looks over to see the young woman, who was watching his reaction, 
1944.5	20.0	 and later that day or the next day, the young woman approaches her cubicle and raises the blinds and finds post-it notes in the shape of a sun against the window.
1992.5	11.0	And later the man finds post-its in the shape of a heart in a thought cloud on what I believe was the door of a bathroom stall.
2005.5	13.0	And we see the young woman in a supply closet, where she sees a post-it message of a bouquet of flowers.
2019.5	19.0	She leaves the supply closet with an armload of post-its of different colors and sizes, only to walk in on the young man completing a mural-sized post-it mosaic of the two of them, and she's very moved.
2044.5	3.0	The Black Hole.
2048.5	9.0	We see another man in an office, at a copy machine, in a very dimly lit environment.
2060.5	15.0	The copy machine seems to malfunction and produces a sheet of paper with a large black circle in the center, which he puts to the side, and continues to make his copies.
2077.5	12.0	He finishes a cup of coffee, which he absentmindedly tosses off to the side and finds it disappears into the hole.
2089.5	5.0	He reaches his hand in to retrieve it, and discovers that this hole is...
