onset	duration	recall_transcript
478.4	16.0	He works at an office, like I don't know, he has like an office job, a day job, and he's like been there for a while but he you know, he's not, he doesn't have a great position, and he's like the most senior junior person.
495.4	6.0	But it's promotion day, and he's pretty sure he's going to get the promotion, probably because he's been there for so long.
501.4	10.0	He also, turns out, has a crush on this girl, who's also a stick figure, everybody's a stick figure, that works on a different floor.
510.4	6.0	He makes her coffee a lot, like she actually doesn't want the coffee.
517.4	13.0	She actually, I don't know how this is relevant, but she pours it out of the window, and actually I think kills the guy that is working on this ladder on the side of the window.
530.4	14.0	Anyway, the guy, the main character, whose name I can't remember, goes upstairs and finds out that he did not get the promotion because this other guy got it.
545.4	12.0	This other guy then goes to the fourth floor I think, where his, the lady is, and they start kissing.
557.4	11.0	The main guy is still upset that he didn't get the promotion, but is also obsessed with this girl, so he wants to go see if she wants another coffee.
568.4	11.0	He takes the elevator down, turns out the guy that got the promotion instead is there, talking to this lady, and they are kissing.
579.4	6.0	So he's just in shock and also the elevator door just takes forever to close.
585.4	2.0	They're still kissing.
587.4	7.0	And then, he asks the guy in the elevator, you know, the main guy, to leave the elevator door open for him.
593.4	5.0	So now they're sharing the elevator door, or the elevator.
599.4	18.0	And he can see his reflection in the mirror looking back at him, and he actually says to him well, three words that he, I guess regrets, but I'm guessing is go fuck yourself, 
617.4	11.0	anyway, the guy hits him, and the main guy hits him back, but so much, so aggressively, that he kills him.
628.4	6.0	And then, he decides that he needs to hide the body.
633.4	7.0	He decides to take the elevator, the stairs I think, because the elevator, well that would be, he would probably get caught.
639.4	12.0	Turns out as he's going down the stairs, this lady decides to go to the bathroom upstairs better she likes it better because it has better soap.
650.4	9.0	She also made a resolution to take the stairs, exercise more, I don't know if I made that up.
659.4	20.0	Anyway, she's taking the stairs up, she sees the guy and the dead body, mutilated body, and faints and also dies, because she faints on the stairwell, but the main guy is like, oh well, that was an accident, like not my fault.
678.4	4.0	Anyway he decides that he should not be taking the stairs.
682.4	11.0	He decides that he should be taking those weirdo stairs outside of the window, outside of the building, and as he's doing that, he actually drops the mutilated guy and he's just balancing there.
692.4	6.0	And that's where he sees the cleaning man.
697.4	12.0	And he realizes that you know, that's when the punch line comes in like, everybody just wants the same thing, everybody just wants to be happy, and wants a house, whatever.
709.4	2.0	So that ended.
713.4	3.0	Um what else.
717.4	16.0	Well there's a really weird movie with a guy, was wearing these white headphones and kinda looks terrible, he's wearing like sweatpants and is sweating, and he's carrying a bag that has ice cream and it's kind of melting, and he's waiting there.
732.4	5.0	The movie's called the Bus Stop even though, I guess he was waiting for the bus.
738.4	19.0	All of a sudden this woman is in this car, and like gets out of the car, and leaves the door open, and she, I don't know if she wanted to use this payphone, anyway, she comes to talk to this man and asks him if he has a phone.
757.4	4.0	And she's like don't worry, I'm not going to take it, blah blah blah.
761.4	14.0	He gives her a phone and she's like yelling on the cell phone, I'm going to call the cops, blah blah blah, this and that, and then she's so angry and she slams the phone on the floor.
775.4	11.0	The guy, the guy is just kind of standing there the entire time even though he sees his phone smashed on the floor, and then he comes, he goes, and checks it, and he's like it's broken.
786.4	18.0	And the woman just doesn't pay attention to him at all, but he's, he doesn't seem so upset, but he just follows her because he wants money, he wants her to pay him 60 dollars for the phone so he can get a new phone.
805.4	7.0	Meanwhile her car has been I think moving the entire time, anyway.
812.4	16.0	Eventually this car pulls in, and this guy comes out of the car, and the woman is walking towards the man and the main guy at the, with the headphones, is following the woman.
829.4	4.0	This guy gets out of the car and he starts interacting with the woman.
832.4	16.0	The old man, he's an older man, and he's clearly upset that this other guy is there, he's like, what do you know about me, blah blah blah, and she's like, nobody knows who you are, and they're having a heated, well she's very upset, 
848.4	10.0	and the guy's like no no no I don't know who, oh, the girl's like oh he's just a friend and he's like mehh, not really, I just want money for my phone, I don't know anything.
858.4	18.0	And then, she takes out like a gun and he takes out a fake gun, the woman is wondering where somebody is, she's like where is she where is she, what did you do to her, something like that.
875.4	10.0	Anyway, the old man, oh the main guy is like oh I know who you are, you're a magician and you're the assistant.
885.4	18.0	And um meanwhile they're like pointing guns at each other and then actually the magician guy hypnotizes the main guy, and it doesn't go right, but he ends up turning into a dog.
903.4	2.0	He ends up behaving like a dog.
905.4	10.0	His ice cream melted, it's all over the floor, and the two, and the magician shoots the assistant, the assistant shoots the magician.
915.4	13.0	Oh also before, while the guy was being hypnotized, the woman checks the trunk of the car, and is so upset, that's why she shoots the magician.
928.4	3.0	She's so upset at what she sees in the trunk.
931.4	11.0	And I have an i-, I think that what she sees in the trunk is the person she was looking for, the woman she was looking for turned into a dog, I think, 
941.4	16.0	because when the main guy's a dog, this other woman dog who's wearing what looks like uh the clothes that you would wear at the hospital, like a gown, a hospital gown, is also a dog.
956.4	3.0	And then they're like hanging out.
959.4	4.0	In the end the guy seems happier, because now he has a friend.
962.4	10.0	He just didn't seem very happy before, now I don't know, these two dogs, this woman and this man, are just like hanging out and playing with each other.
973.4	4.0	All right, next movie, let's see.
985.4	3.0	Oh my gosh, there's one with a rock.
988.4	6.0	So it starts being a mountain and it transforms, transforms, transforms with time.
994.4	4.0	It has eyes, so this is also an animated movie.
998.4	18.0	And yeah, just we follow the life of this rock, this mountain, as it goes on and on and on with time and it goes to different places with technology, and in the end it goes into space, so.
1016.4	8.0	You know, and the whole time, this piece of rock just wants to sleep, it just wants to sleep.
1024.4	10.0	And it goes into this fan and it goes into I don't know, a factory I guess, and it gets handled so much and it's so tired at the end.
1034.4	11.0	Oh it's in a museum, it gets kicked like a pebble on the street, so much stuff happens to it and it's so tired and it just wants to sleep.
1047.4	4.0	I think in the end it does sleep. I don't remember.
1053.4	7.0	Oh my gosh, okay, actually the third movie, I'm pretty sure, was the Boyfriend, and this was so creepy.
1059.4	14.0	Okay so there's this, it starts with something about ambition, I don't know why it said ambitious on the screen, it said it, in text, 
1072.4	12.0	but anyway, this woman and this man are at the dinner table and they're like wealthy, I don't know, they're having this fancy dinner, the kind of dinner that like one of them is on one side of the long table and the other on the other, 
1084.4	11.0	and they're eating like asparagus and you can hear like the click, like the clicking of the like fork and knife as they cut their food.
1095.4	9.0	And they're being very like formal, and they're referring to each other as dear and it's their anniversary.
1104.4	9.0	And she's clearly very, well she's very upset because she wants to pour him wine, and he can't because he's on call.
1114.4	2.0	I guess he's a doctor or something.
1116.4	18.0	And then he's like you know I can't drink when I'm on call, and she's so upset and she just chugs her wine and then pours herself another glass, and she's so disappointed in him, and he is like, the asparagus is so tender, dear.
1133.4	8.0	And she's like yeah, it's an aphrodisiac, and he's like, why do you say that, and she's like, well that's just what people say.
1141.4	9.0	And he's like oh, and she's sooo angry at him because I guess she wants to have sex, and he's so cold or something.
1150.4	11.0	And then she's like, she like pours her water glass on his face, and he's so angry and he starts smoking.
1161.4	18.0	She also, she's like uh just like I don't even know why you can't drink, going from stupid dinner to stupid conversation, stilted conversation, if I'm lucky, to make short mechanical sex, 
1179.4	10.0	which ended up being interesting, because, well that's when he starts smoking and she's so upset, she's like you do NOT smoke in my house, and puts out his cigarette.
1188.4	2.0	But he lights another one.
1190.4	15.0	And she's so angry, but then she goes over to him, and she's like I'm so sorry for what I said, probably referring to the sex comment, I'm so sorry I didn't mean it, and she's massaging his head, caressing his head, and then, turns him off.
1204.4	3.0	Okay, so he's a robot, so that's weird.
1207.4	8.0	And then she goes, like just lets go and like just puts her feet on the dinner table.
1215.4	7.0	And then actually goes online, or to her computer, and actually checks out another robot.
1222.4	10.0	So now she's thinking about getting another robot, and this one is clearly just like not as um I don't know, formal-looking as the last one.
1232.4	14.0	Um I don't know if his name was Paul or something, anyways, she calls this company, robot company, and she's like oh I'm not satisfied with my current product.
1246.4	12.0	And they're like oh I'm so sorry, what's the problem, she's like, oh I don't remember what she said but I don't remember what she said, but it was something like he lacks a sense of adventure or something.
1258.4	9.0	And they're like, oh yeah that's a common problem or fault or with that model.
1267.4	5.0	Uh so do you want an upgrade to a different model?
1272.4	2.0	And she's like yes please.
1274.4	1.0	Ok well do you know what you want?
1275.4	6.0	And she's like I want a, somebody with a sense of adventure, right?
1281.4	6.0	Like a rock climber or a masseuse, ooh can it be a rock-climbing masseuse?
1287.4	2.0	And they're like yeah yeah no problem.
1289.4	17.0	So they bring in a new robot, these two like blonde chicks bring in a new, you know formal-looking, I feel like we're in the future now, I mean, and then, by the way, everybody has an accent in this movie.
1306.4	9.0	And then, they bring in this other man, this other robot man, and he's off, but I guess she turns him on.
1314.4	14.0	Also she is like, wait, before they leave, and takes off his ring, gives him a kiss in the lips and lets them take the old robot.
1328.4	9.0	And then she puts on the ring on the new robot, like the wedding ring, and wakes him up, or you know, turns him on.
1337.4	2.0	And now they're having dinner.
1339.4	10.0	And it's kind of similar, it's weird, because he's also commenting on how the asparagus is tender, but then HE is like oh I hear it's an aphrodisiac.
1349.4	1.0	And she smiles.
1350.4	9.0	Oh also before that, she offers wine and he's like no I have a big climb tomorrow, which is very interesting, 
1358.4	16.0	because it's like, you know what, everybody, I don't know it made me think there's problems with everybody, right, like you can design the perfect man but like yeah good luck with that, anyway.
1374.4	5.0	Um so he's like no I have a big climb tomorrow, I can't drink, and she's like oh, God.
1379.4	3.0	That's what she thinks to herself I'm sure.
1382.4	13.0	But then he makes a comment about the aphrodisiac and she's like oh okay maybe this is better, and then he comes over and starts massaging her, which is the masseuse part, right, and she's so happy.
1395.4	6.0	And he's like how was your day, tell me about your day, which is the same thing that the other guy asked, which is also interesting.
1401.4	19.0	She starts telling him about her day, and goes on and on about how she went into town, and whatever, oh had lunch with Anna, and since it was their anniversary, and then, he turns her off.
1420.4	2.0	So she was a robot.
1422.4	4.0	And then he just kicks back on the couch, and smokes.
1426.4	4.0	So that was an interesting movie.
1432.4	3.0	And I'm struggling to remember, let's see.
1438.4	3.0	Let's see what else.
1467.4	2.0	Uh oh I don't know, I think I might be done.
1469.4	5.0	I can't remember anything right now.
