onset	duration	recall_transcript
457.5	17.0	And she's like broken her leg I think in a wheelchair, and she's like wheeling the wheelchair over, but then of course the record skips, and so it like rewinds, and that goes back and forth a couple times, which is like pretty clever.
474.5	9.0	And then, and then I think it just, I forget if she bumps the record player or something, but it skips ahead, and she's much older, and there's a walker.
482.5	6.0	"But obviously like after a second or two she realizes, “Oh man, the record’s almost done playing."""
487.5	11.0	And so she's like trying in the walker to get to the record player in time, but then the record ends, and she, you know, she changes into an urn.
497.5	5.0	And that’s the end of the short, so that was pretty cute.
504.5	2.0	So that was all Claymation.
505.5	5.0	The next one that I remember was The Shoe.
511.5	4.0	I can't remember if there was one in between those, but The Shoe was pretty cool.
514.5	7.0	So it starts with like a shoe lying like kind of in the street.
521.5	10.0	It’s a Velcro shoe, and after like a second or two, there’s text on the screen that says something like, “This is how the shoe got there.”
530.5	8.0	And there's a song that starts playing, and I recognize the song, it’s like one of the theme songs from the movie Four Rooms.
538.5	6.0	It’s pretty funny, because like it has the same exact comedy as the movie Four Rooms.
543.5	7.0	I don’t know if that was influential, but it’s like, it starts with this guy drinking a little carton of milk.
549.5	16.0	And he's like leaning on a car, and he's watching the lady across the street, and some guy comes out, who obviously it’s his car, and shoos the guy who’s drinking the milk away from the car.
564.5	8.0	And then the guy starts walking down the sidewalk looking over at the lady, and she's looking back at him.
571.5	9.0	And like at first they're kind of doing some like weird, they both stumble, and they sort of have a weird spastic move.
581.5	6.0	And he like, while that’s going on, he puts his milk on a fence as he's walking.
587.5	8.0	But then they start sort of, it becomes more clear that they're dancing, stumbling intentionally.
594.5	12.0	It sort of goes with the music as it’s going along, and they're sort of playing along, and at one point, she goes behind, I don’t know what those things are called, they’re boxes sometimes in the street.
605.5	4.0	I think they might have electrical equipment in it.
608.5	14.0	Anyway, big metal box, so she disappears for a second but then comes out, and I think she has her hand like on her head, and it’s sort of like, I don’t know, mimicking some sort of dance from the 50s and he mimics her.
621.5	8.0	And they're going and going and going, and then she's getting to the end of like the block.
628.5	10.0	She sees this car sort of swerving behind the guy as he gets to, you know, across the street to the end of the block also, and it’s at an intersection.
637.5	11.0	And of course like, she's like, “Oh my gosh,” like she puts her hands up to her face like, “Oh my gosh,” and like the guy walks out into the street and then gets hit by the car.
647.5	12.0	And then like pretty funny but absurd, the car like goes over some lift and like flips over and like kind of like an action scene sort of thing.
659.5	8.0	And then like you see the body flip into the air. I don’t think you see it land, but then like you see the shoe.
667.5	10.0	And then like the camera sort of pans a little bit further down the block and there's another shoe, so maybe it’s implying that that happened another time.
678.5	3.0	Alright, so that was basically that one.
680.5	7.0	And then there was this like sort of stick figure film.
687.5	3.0	I forget what the guy’s name, it’s all about this guy.
691.5	3.0	Ralph or I don’t remember.
694.5	3.0	I didn’t really like this one.
697.5	17.0	So it’s like a stick figure, and it starts off with like a voiceover saying, “This person will not be making it tonight,” I can't remember if it says “making it to dinner” or something, but like obviously something’s gonna happen to this guy.
713.5	7.0	Anyway, so it’s driving up, it’s sort of panned out, car drives up to this tall building.
720.5	11.0	And the voice, it’s a total narration from just this voiceover character describing what this guy’s doing, so he gets out of his car.
730.5	16.0	He walks into the lobby, there's like two other stick figures that are like not doing it very well but trying to toss some trash into a waste-bin next to a desk with a sort of security guard check-in guy.
747.5	7.0	The narration’s saying something like, “It’s this guy’s big day, you know, because he’s going to get a promotion.”
753.5	4.0	Or at least that’s what he thinks he’s gonna get.
757.5	9.0	And he walks into the elevator, and it’s describing like sort of internal feelings about the guy.
765.5	19.0	And then it stops off at like I think the fourth floor and describes how there's a female coworker that he really likes, that he like makes coffee for and she never really, she doesn’t want him to make coffee for her.
785.5	16.0	It’s not really clear at that point whether she like has any feeling for her, but he’s convinced that he's gonna get this promotion, and then she's gonna be attracted to him, because he's like right now only sort of an assistant partner or something.
800.5	4.0	But he's gonna get promoted to something much more notable.
804.5	4.0	Anyway, he gives her some coffee.
808.5	2.0	She obviously doesn’t want it.
809.5	13.0	She walks over to the window and pours it out onto like one of those guys who’s like maybe a window cleaner guy, um, it’s not scaffolding, but, you know, something.
821.5	11.0	He falls over, and the camera pans a floor below or something to some other guy who like sees the person fall over.
831.5	10.0	And at first isn’t sure if it’s a person or an object, looks out the window, yeah it’s a person, and then he calls the police.
840.5	4.0	This is all said by the narrator, though.
844.5	6.0	Alright, and then the guy walks to the elevator, takes the elevator up.
850.5	16.0	And it’s like talking, the narrator starts talking about the handshake, and there's another guy that he passes, who’s like green.
865.5	5.0	They're all, the stick figures have like solid colors.
869.5	6.0	I forget what the main character was, maybe orange, and that guy looks like he just got good news.
874.5	5.0	He may have seen, I think it may have cut to when he was just handshaking the boss.
879.5	10.0	Anyway, so, so main character goes into the boss’ office, and I kind of forget the order of things, but like.
890.5	13.0	The narrator’s like, “That was a weaker handshake than he was expecting,” and while basically the main character finds out that he's not getting the promotion, 
902.5	13.0	the green guy who just got a promotion goes down to the floor with the female coworker who the orange guy is interested in, and she like starts making out with him.
916.5	16.0	So anyway, the orange guy is like very distraught about this, and he thinks, “Oh, maybe I’ll go down and this lady will console me,” or maybe just talking to her will make him feel better, something like that.
931.5	12.0	Anyway, he, he takes the elevator, elevator opens up, and he sees the two kissing, and he's like, like really shocked about that.
942.5	8.0	And there's some comment about how like that moment, it feels like the elevator doors are taking forever to close.
950.5	16.0	Anyway, and then like there's a narration like, the orange guy’s like wondering what would happen if like, what it would feel like to be stuck in that inclined, small enclosed place with the green guy.
965.5	5.0	"And then of course then the green guy like walks towards the elevator, and he's like, “Hey, hold the elevator."""
969.5	2.0	And they both get in.
971.5	16.0	And they go back up a couple floors, and as the green guy is getting off, the narrator says, “Orange guy couldn’t believe what he said, like those three words that he’d never thought he’d say to anyone,” and he's probably like, “Fuck you buddy,” or something.
987.5	6.0	Anyway, the orange guy, the green guy turns around and punches the orange guy in the face.
992.5	9.0	Then the orange guy, who’s the main character, starts punching the green guy, and you see little splatters of blood on the elevator.
1001.5	9.0	Eventually, basically the green guy is killed by the end, the orange guy slams his briefcase on the green guy.
1011.5	8.0	So this is all in the elevator, and the orange guy’s like, “Uh oh,” or the narrator’s basically describing how the orange guy’s sort of freaking out about what he’s gonna do, 
1018.5	8.0	and so he decided to like drag him and take him home and then decide what to do with the body.
1026.5	12.0	So at this point I think maybe he starts to take the guy down the stairs, because he doesn’t want to take him down the elevator, because the security guard on the first floor will like obviously see this.
1039.5	9.0	He starts going down some the stairs, and then the camera pans down a couple floors to some lady, who needs to use the bathroom.
1047.5	5.0	And she really likes the bathroom on the eleventh floor because of the soap dispensers.
1052.5	5.0	And because of her New Year’s promise, she starts taking stairs, so she starts walking up the stairs.
1057.5	6.0	And right around the sixth floor they cross paths, and she faints and falls down the stairs and dies.
1063.5	9.0	And the orange guy like, this is all by the narrator, is like, the narrator says the orange guy feels bad about that, but really can’t blame himself.
1072.5	8.0	Anyway, so they're now like on the sixth floor, and the orange guy sees a conveniently placed ladder.
1079.5	13.0	And he takes the green guy over to that, and as that’s going on, the, the love interest of the green guy misses him, decides to take the elevator up to see him.
1093.5	8.0	Elevator opens up, and she, or, I don’t know if you even see her take the elevator, but you see her see them.
1102.5	4.0	The orange guy and green guy’s now near the window.
1105.5	11.0	And she sees this and faints, and the narrator’s like, oh yeah, and like the orange guy realizes that dead bodies make women faint or something like that.
1116.5	14.0	Anyway, so then orange guy tosses the green guy out of the window onto the ladder, and I think somehow swings himself out there at the same time.
1130.5	1.0	And so, but then he falls, or sort of falls a story or two while holding onto the ladder, and the ladder tilts away from the building.
1139.5	12.0	It’s all very precarious, and then at that point the narrator, like the narrator’s discussing how like, the orange guy’s having this deep insight that, you know, 
1150.5	12.0	he spent eight years here and like he's always trying to like make it, you know, get a better promotion and better salary or something.
1163.5	10.0	And now the orange guy realizes that’s just what everyone’s sort of doing, and like, you know, everyone wants that for themselves.
1173.5	3.0	The green guy, who’s dead now, wants it.
1175.5	11.0	He’s staring at some guy through the window, obviously that guy wants, wants, he's like the janitor guy or something mopping the floors, wants just something better for his life.
1186.5	7.0	And then it cuts out there, like he doesn’t fall, but presumably that’s what eventually happens.
1195.5	3.0	Alright, let’s see.
1197.5	9.0	I’m gonna probably go out of order here now, because the next one that I'm remembering is the Post-It Love thing, and that was very cute.
1205.5	10.0	It starts off with like these two office coworkers, and they're making photocopies.
1214.5	14.0	And they like bend over at the same time to refill the paper into the tray, and then I think they look up over at each other, there's this sort of like cubicle divider thing, and then they quickly look down.
1227.5	9.0	It’s like this sort of flirty, you know, obviously they're attracted to each other.
1235.5	6.0	Anyway, there's a song going on through all of this, it’s not spoken.
1240.5	11.0	And it’s like weirdly sort of dated almost, like their outfits, it’s kind of like the 50s, but modern also.
1250.5	17.0	Anyway, while this is going on, like basically now, I think after the photocopying, it goes to the guy’s desk, and he opens a folder, and there’s like a smiley face in the folder made of post-its, 
1266.5	16.0	and he like looks at it for a little bit, and then he like sort of scoots back on his chair, so he's like outside of his cubby, and he's sees her outside of her cubby in the chair in a similar position just down the hallway.
1281.5	6.0	And then they quick, they both sort of scoot back in to their desks.
1287.5	10.0	And then the next thing is I think she’s like walking in, or maybe it’s the next day, and she raises the blinds, and it’s like a sun made out of the post-its.
1299.5	19.0	And then the next scene, he’s in the bathroom straightening his tie, and then like a guy goes into a bathroom stall, and closes it, and it’s like a post-it that’s like, like a, you know, a cartoon bubble where you’re thinking, and there’s a heart in the bubble.
1320.5	17.0	And then the next one is she goes into like the supply closet, and when she turns on the light, as her like, the way the camera’s posed with her hand like you know basically turned on the light string.
1337.5	10.0	It’s in a good position that like it matches on the wall there's like some flowers, so it’s like she's holding these flowers.
1346.5	5.0	The flowers are of course made out of post-its.
1350.5	1.0	Anyway, so she grabs a whole bunch of post-its.
1352.5	7.0	They're like, her hands are full of them, and she’s walking, you know, sneaking out of the supply closet walking down the hallway.
1360.5	10.0	And then she stops and she's looking, and then it like cuts across, and the guy has made this big mural of their two faces out of post-its.
1369.5	12.0	And you know, it’s kind of close up of his face, and he's like surprised, but then like the camera shows both of their faces, and they're smiling, and basically that’s the end of that.
1381.5	2.0	It’s very cute.
1383.5	5.0	Okay, so before that, now I'm remembering there was the Black Hole.
1388.5	12.0	And so that also started with a guy at a copy machine, and it was like very sort of green, blue filtered to set this mood of this guy working in a dingy office.
1400.5	2.0	He kind of looks like Bob Odenkirk.
1403.5	10.0	So he's making photocopies, and out of the photocopier comes basically this big, black dot on a white paper.
1412.5	7.0	It’s, you know, it’s the exact album cover of Bad Brains’ Black Dots.
1418.5	3.0	Anyway, he puts it to the side.
1420.5	9.0	He’s drinking like a disposable cup of, I don’t know, something, coffee.
1428.5	4.0	And he puts, he like drops it down, and it goes through the thing.
1431.5	6.0	And he doesn’t realize it at first, and then he looks, and he’s like, “Woah, what happened to it?”
1437.5	3.0	There's no speech in this.
1440.5	11.0	So he like reaches in and picks out his cup, and he’s like examining it for a while, like clearly sort of processing what this thing is doing.
1451.5	12.0	But then pretty quickly he just goes over to the vending machine, and puts it, puts the black dot up to the vending machine, reaches in, and gets a whole bunch of snacks.
1462.5	4.0	The snickers bar is one of the ones he starts eating.
1467.5	7.0	And when he puts his hand in, there's like a particular sound, like “whr whr whr” or something.
1474.5	6.0	Anyway, so the next thing, he looks over at this door, that’s like a Do Not Enter door.
1479.5	6.0	And he puts the paper on the door, and reaches in and unlocks the door.
1484.5	4.0	Behind the door is a security safe.
1489.5	8.0	So he like puts the paper on the security safe, and starts taking out money.
1496.5	9.0	And they're not dollars, they're like pounds or something, so like it’s a European film, short film.
1504.5	4.0	And he’s like taking out all the money, all the money.
1507.5	6.0	Eventually he's like reaching further into the back, and then he sort of starts to crawl in.
1512.5	13.0	And then he crawls in fully into it, but as he’s crawling in fully, the paper just had one piece of scotch tape that was holding it up, it falls under, it falls off.
1525.5	4.0	And the tape falls, the, the paper falls to the ground.
1529.5	4.0	And he's stuck in the safe.
1532.5	2.0	And that’s the end of that one.
1535.5	8.0	Okay, before that, I'm now remembering there was something called the Boyfriend.
1542.5	7.0	And so that starts off in, I don’t know, they were like, either French of German, I think they were German accents.
1548.5	13.0	It was like at nighttime, and this lady and what seems to be her boyfriend, or husband, they're eating dinner, and it’s their anniversary.
1560.5	6.0	And they're like sitting, it’s like a rectangle table, and they're like sitting at the ends.
1565.5	5.0	Why do, do people really ever do that in real life?
1570.5	13.0	Anyway, so they're sitting at different ends, and she offers him some white wine, and he's like, “No, I'm on call tonight.”
1583.5	6.0	And she's like, kind of like gives a face of annoyance.
1588.5	4.0	And then she just downs her glass of wine and fills it up again.
1591.5	23.0	And then I think, I forget like, if it’s right then or shortly afterwards, she's just like, “You know, you’re not even a doctor. You’re like a data, you're a computer person, you know, like what does that mean to be on call?” sort of thing.
1613.5	8.0	Anyway, so then she says something like, “Oh.”
1620.5	5.0	Or he says, “The asparagus are really good tonight. They're tender.”
1624.5	4.0	And she's like, “Oh I hear they're an aphrodisiac.”
1627.5	7.0	And he's like, “Who says that?” as in he doesn’t believe her, and she's like, “I don’t know, just people.”
1634.5	18.0	And then he's like, “Okay,” like obviously not reciprocating the sort of like sexual like cute flirtatious talking, so she's like totally not happy about that.
1652.5	4.0	And then he asks something like, “How was your day?” and then she like tosses the wine at him.
1655.5	4.0	And she's like, “You're so stale,”
1661.5	8.0	and weirdly, I guess I skipped this, when the film started, it said, “The Boyfriend,” and then it said something like “high maintenance.”
1670.5	4.0	But, it didn’t really seem to describe the boyfriend.
1673.5	4.0	Anyway, it could be reflecting actually her.
1677.5	17.0	So he gets upset from the wine tossed on his face and starts lighting a cigarette, and she's like, “Don’t you smoke in my apartment” and takes the cigarette, and then walks and puts it in an ashtray, and then he takes out another one and lights it.
1693.5	5.0	And then she just sits back down and looks at him.
1697.5	7.0	And I don’t think he says anything, and eventually she's like, “I’m sorry,” or I know.
1704.5	10.0	She says something about, you know, “We’re just gonna have robotic sex,” you know, something, and he gets like really upset about that.
1714.5	5.0	It might’ve happened right before he had the cigarettes, I can't remember.
1720.5	8.0	Anyway, so after a moment, she gets up and she's like, “Oh, I'm so sorry,” and sits down on his lap.
1727.5	12.0	And she's like, “I didn’t mean that,” about the stale sex, and then she's like rubbing the back of his neck, and then she like switches him off.
1738.5	2.0	He's a robot.
1739.5	3.0	That’s when you find out he's a robot.
1742.5	10.0	And then she goes over to, I think maybe she takes another sip of wine or something, and then she goes over to her Apple computer laptop.
1752.5	12.0	And she's looking online at, it’s like Proteus Robotics and there's a slogan about love for all your love needs or something.
1764.5	6.0	Prometheus, not Proteus, Prometheus Robotics: For all your love needs.
1770.5	7.0	So it’s like a website for a company, and clearly like this robot was from that company, and she's looking at other models, and she calls up, 
1776.5	10.0	and she's like, you know, “I'm not satisfied with my model,” and they're like, “What’s the problem?” and she says something about, “He's not spontaneous or anything,” 
1785.5	5.0	and they're like, “Oh that’s like the 100 model. Yeah that’s a known defect,” or something.
1790.5	6.0	Anyway, she's like, “I'm looking to upgrade,” and they're like, “Well, what do you want?”
1795.5	4.0	And she's being a little coy about it, like she knows the one that she wants.
1798.5	7.0	She wants Paul, or the rock climber/masseuse, a little scruffy.
1804.5	8.0	Anyway, so she's like, “Oh maybe a rock climber, or maybe a masseuse, or how about a masseuse and a rock climber?”
1812.5	7.0	And then the camera pans out, and clearly like she's describing the guy that she wants, that she’s looking at on the computer.
1819.5	9.0	Anyway, next scene, doorbell rings, she opens it up, and there are these two female delivery people with a box.
1828.5	5.0	And clearly it’s the new guy, and so they package up the old guy.
1832.5	4.0	"And as they're about to take him away, she's like, “Wait."""
1835.5	4.0	And I think she like gives him a kiss goodbye and takes off the wedding ring.
1838.5	7.0	That’s why it’s a little confusing, like why this is the Boyfriend, because they're married.
1844.5	10.0	Anyway, she puts the ring on the new guy’s finger, and then puts him in the chair, and then starts him up, and sits down at the table.
1853.5	4.0	And then there's a delay of a second while he’s sort of like boots up.
1857.5	4.0	And then he like turns on, and then he starts eating the asparagus.
1860.5	4.0	And he's like, “Ah, the asparagus, they're tender tonight.”
1863.5	5.0	And then he's like, “I hear they're an aphrodisiac,” or.
1869.5	14.0	There was something that I think he said beforehand that she like, maybe she just, like he said, “The asparagus are tender tonight,” and she's like immediately sort of disappointed, like, “Oh no, here we go again,” 
1882.5	10.0	but then he says, oh, yeah he says, “I hear they're an aphrodisiac,” and then her eyes perk up, and she's like, “Oh, who tells you that?” and he's like, “Oh you know, just people.”
1891.5	3.0	So they're sort of flirting.
1893.5	7.0	And then, oh I know what happened, she offered him white wine first, and he's like, “No, I got a rock climb tomorrow. I can't have any.”
1899.5	6.0	And so she was like disappointed from that, but then the asparagus comment perked her up.
1907.5	9.0	So then I forget what, yeah I forget why, but he gets up basically and starts massaging her.
1918.5	6.0	And as he's massaging her, I forget, she might’ve said something.
1925.5	5.0	And he gets up, and he's like massaging her, and he's like, “Oh, so tell me about your day.”
1929.5	6.0	And she starts telling him about his day, and like she saw her girlfriend, and.
1935.5	4.0	But then the guy switches her off and it’s like, ah plot twist.
1938.5	3.0	She's a robot too.
1940.5	9.0	And then he like goes and sits down on the couch, and I think he like takes the bottle of wine with him and turns on the TV and starts watching sports.
1949.5	2.0	That’s the end of that one.
1951.5	6.0	Alright, next one I remember was the Prisoner.
1956.5	5.0	So this one seemed like it was similar to Catch Me If You Can, not a short.
1960.5	5.0	It seemed like it was part of an actual movie.
1965.5	4.0	The guy, lead guy, looked like actually maybe some sort of famous actor.
1968.5	14.0	Anyway, starts off where the guy is like in this small cute town, definitely European looking, talking to a lady.
1981.5	4.0	And the lady might be like sweeping stuff or something.
1984.5	7.0	And like he asks her where there's like a phone, and she's like, “Around the corner,” and he like goes around the corner.
1990.5	8.0	It’s a weird sort of mod dated sort of thing, but then he picks up a phone that’s like clearly from the 80s or something.
1998.5	3.0	So there's like weird mixing of time pieces.
2000.5	20.0	Anyway, he speaks to an operator, and like the operator is like, needs him to like provide some sort of number of something, and he's like asking where he is or something, and the person’s like, “Can you give me your access number?”
2019.5	5.0	And he's like, “I don’t have one,” and the person’s like, “Well then I can't help you,” and he hangs up.
2025.5	4.0	And then he's like, clearly he doesn’t know where he is.
2028.5	6.0	He's like almost like he just woke up in this strange land.
2034.5	14.0	And so there's a like sort of digital board, it was weird, it sort of cut to that, I didn’t know what happened, but there's a digital board, and he presses some button, there's many buttons, sort of like typewriter buttons or something,
2047.5	6.0	 and he presses one and this like golf cart taxi thing pulls up.
2053.5	4.0	And there's this like Asian lady there.
2056.5	4.0	And so far, it looked like everyone was British.
2059.5	9.0	And then there's this Asian lady, and she has like eye makeup, very mod looking, so again like weird dated things.
2068.5	10.0	Anyway, so she picks him up, and she's like, “Where to?” and he's like, oh I think sort of like, “Take me to the nearest city,” or something, and she's like, “Oh I'm only local.”
2077.5	4.0	He's like, “Well then take me as far as you can,” and she's like, “Okay.”
2080.5	14.0	And she's like starts taking him and starts describing the area, and like I think when she first pulled up, she spoke French to him, and he's like, “Why’d you speak French to me?” and she's like, “It’s an international language.”
2093.5	9.0	And then she's like, starts talking about Poles and like other nationalities, and they like to visit here or something.
